1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40
510,54.7601,-0.030010000000000002,347.12982,-2.49995,78.89979,100.00001999999999,55.42787,-1.00007,-0.00074,79.98,32.47007,434.87994000000003,29.684990000000003,97.77993000000001,25.2,1018.1999400000001,804.63977,3.1147099999999996,370.99985,99.99995,7.07596,48.08996,31.09491,1154.66994,51.58494,29.26512,120.4426,199.97984,79.01998,73.29992,0.14993,419.4896,10.48992,9.67484,78.9999,183.83989,33.840070000000004,80.71996999999999,0.00469
511,54.75986999999999,-0.03007,347.12995,-2.50013,78.89998,99.99993,55.42801,-0.9999100000000001,-0.00066,79.97995999999999,32.47003,434.87992,29.684829999999998,97.77999,25.19996,1018.2001,804.63975,3.11457,370.9998,100.00022,7.076039999999999,48.09003,31.095059999999997,1154.6702,51.58512,29.26499,120.44266,199.97978999999998,79.01980999999999,73.29985,0.14991,419.48977,10.48995,9.67511,78.9999,183.83992,33.84015,80.71996999999999,0.00494
512,54.75988,-0.03,347.1299,-2.4997700000000003,78.90013,100.00004,55.428000000000004,-0.9999399999999999,-0.0007599999999999999,79.98006,32.46989,434.87989000000005,29.68522,97.77991,25.2,1018.1999199999999,804.63989,3.11456,370.99985,100.00016,7.0759,48.09004,31.244940000000003,1154.66994,51.5851,29.26512,120.44273999999999,199.9799,79.01977,73.30008000000001,0.1499,419.48960999999997,10.49003,9.67499,79.00023,183.84003,33.83999,80.72010999999999,0.00504
513,52.599990000000005,-0.02999,347.12982,-2.4998,78.90002,99.99995,55.42799,-1.0000799999999999,-0.00084,79.9798,32.2899,434.8799,29.68488,97.7799,25.19983,1018.2001,804.6397599999999,3.11452,371.0,100.00023,7.07608,48.089940000000006,31.2449,1161.71206,51.585029999999996,29.26496,120.44294,199.97968,79.01992,73.29995,0.14995,419.48970999999995,10.4899,9.67499,79.00001,183.83993,33.84022,80.71991,0.00506
514,52.600030000000004,-0.03005,347.13007000000005,-2.49989,78.89984,100.0,55.4281,-0.9999399999999999,-0.0015,79.97983,32.29,434.87985999999995,29.685029999999998,97.77991999999999,25.19989,1018.2000300000001,804.6396,3.1146,371.0,99.99985,7.07591,48.0899,31.244979999999998,1161.7119,51.584920000000004,29.265040000000003,120.44268000000001,199.97985,79.02011,73.29988,0.14993,419.48987999999997,10.490039999999999,9.67504,79.00018,183.84005,33.84017,80.71996999999999,0.00515
515,52.60001,-0.03003,347.1299,-2.4999700000000002,78.89995,99.99999,55.427980000000005,-1.0001,-0.00158,79.98002,32.29012,434.87984000000006,29.68508,97.77996999999999,25.19995,1018.2000699999999,796.31964,3.1147099999999996,371.0,99.99998000000001,7.07592,48.09003,31.24516,1161.71189,51.58506,29.26507,120.44294,199.97968,79.02001,73.3,0.15,419.48978,10.49001,9.67503,78.9998,183.83997,33.840109999999996,80.71995,0.00511
516,52.60011,-0.030119999999999997,347.12975,-2.4998099999999996,78.89999,100.00012,55.42808,-1.00001,-0.00158,79.97997,32.28998,434.87992,29.68498,97.77981,25.19986,1018.2,796.31993,3.1147299999999998,349.99987999999996,100.00009,7.07591,48.09002,31.245009999999997,1155.2957099999999,51.585029999999996,29.265179999999997,120.44256000000001,199.9799,79.02023,73.29983,0.14994000000000002,419.48973,10.489889999999999,9.67492,79.00010999999999,183.84011,33.83998,80.72017,0.00486
517,54.75994,-0.03005,347.12971,-2.50018,78.89993,100.00001,55.42791,-0.99998,-0.00148,79.97997,32.29009,434.87975,29.68498,97.77991999999999,25.20001,1018.19995,796.3197200000001,3.11456,349.99994,99.99998000000001,7.07614,48.090070000000004,31.24506,1155.29594,51.585029999999996,29.26483,120.44273999999999,199.97986,79.02011999999999,73.29983,0.14994000000000002,419.48990999999995,10.49001,9.67491,78.99991999999999,183.83993999999998,33.83996,80.7199,0.0050100000000000006
518,54.76019,-0.030119999999999997,347.13,-2.49992,78.89999,99.99995,55.42784,-0.99995,-0.00162,79.98004,32.29005,434.88012000000003,29.68475,97.77993000000001,25.20022,1018.1999900000001,796.3197299999999,3.11449,349.99973,99.99998000000001,7.07595,48.08998,31.24486,1155.29609,51.58487,29.26486,120.44272,199.97996,79.02011999999999,73.29989,0.14989,419.48982,10.49008,9.67493,79.00001,183.8399,33.83985,80.72004,0.00489
519,54.75986999999999,-0.02988,347.13,-2.5,78.89992,100.00009,55.42796,-0.99984,-0.00168,79.97994,32.29003,434.87998,29.685159999999996,97.77995,25.20007,1018.19995,796.3197200000001,3.1147299999999998,349.99997,99.99991999999999,7.07613,48.0899,31.245009999999997,1155.29599,51.58493,29.26493,120.44283,199.9801,79.01993,73.30008000000001,0.15006,419.48982,10.490039999999999,9.67495,79.00010999999999,183.8401,33.840140000000005,80.72,0.00477
520,54.7598,-0.03028,347.12991,-2.50008,78.89985,99.99999,55.42799,-0.9999899999999999,-0.0016,79.97991999999999,32.29005,434.87985999999995,29.68492,97.78014,25.20007,1018.2000099999999,804.47971,3.11456,349.99977,100.00004,7.07614,48.09021,31.245279999999998,1155.29583,51.58497,29.265009999999997,120.44255,199.98004,79.01996,73.30003,0.15002000000000001,419.48995,10.49008,9.67491,78.99996,183.83993999999998,33.8401,80.72013000000001,0.00509
521,54.760169999999995,-0.029889999999999996,347.12973,-2.5001,78.89984,99.99996,55.427969999999995,-0.9999299999999999,-0.00157,79.97984,32.290040000000005,434.87979,29.41512,97.77991,24.99992,1018.20019,804.47959,3.1146700000000003,373.10004,99.99988,7.07613,48.38986,31.24513,1155.29621,51.58502,29.26496,120.44246000000001,199.97978,79.02016,73.30008000000001,0.14983,419.48975,10.489939999999999,9.67495,79.00003000000001,183.83998,33.83976,80.71989,0.00506
522,54.75999,-0.030019999999999998,347.12979,-2.49987,78.90008,100.0,55.42808,-1.0000799999999999,-0.00148,79.97998,32.28994,434.87976,29.414959999999997,97.77994,25.00009,1018.1998699999999,804.47964,3.1146700000000003,393.04991,100.00001999999999,7.07597,48.390029999999996,31.245040000000003,1155.29612,51.58506,29.26515,120.4428,199.98003,79.01988,73.29998,0.14995,419.4897,10.49023,9.67495,78.99986,183.84003,33.84005,80.72,0.00483
523,54.76,-0.03011,347.12997,-2.5001,78.89997,100.00001,55.42791999999999,-1.0000200000000001,-0.00172,79.97976,32.29,434.88007000000005,29.41494,97.77993000000001,25.00021,1018.19995,804.47964,3.1145099999999997,393.04966,99.99994000000001,7.07585,48.38985,31.24513,1155.29598,51.58488,29.265079999999998,120.44263000000001,199.97997,79.02009,73.30004,0.14992,419.48973,10.49014,9.67496,79.00017,183.84008,33.83998,80.71993,0.00498
524,54.759890000000006,-0.029830000000000002,347.13,-2.50002,78.89990999999999,100.00016,55.42801,-1.00005,-0.00158,79.98011,32.28991,434.88000999999997,29.41498,97.77986999999999,25.00005,1018.2000800000001,804.47966,3.11452,393.04992999999996,100.00007,7.076060000000001,48.39006,31.244970000000002,1155.29595,51.58501,29.265009999999997,120.44282,199.97998,79.02009,73.3,0.15,419.48965,10.489980000000001,9.67495,78.99996999999999,183.83996000000002,33.84008,80.72017,0.00496
525,54.76014,-0.030080000000000003,347.12994,-2.50012,78.89986,100.00013,55.4281,-0.99998,-0.00161,80.78993,32.29005,434.8799,29.4151,97.78011,24.99996,1018.2000199999999,804.47965,3.11465,393.05024,99.99995,7.076110000000001,48.38987,31.244970000000002,1155.29593,51.5851,29.26509,120.44276,199.97983,79.02004000000001,73.30006,0.15009,419.48973,10.49002,9.67486,78.99996,183.84004,33.84008,80.72013000000001,0.005
526,54.76015,-0.029939999999999998,347.1301,-2.4999,78.89995,99.99991999999999,55.42795,-0.9999399999999999,-0.0016,80.78989,32.28999,434.87992,29.4151,97.78005999999999,24.99997,1018.19985,804.47985,3.1145,393.04995,99.99994000000001,7.07596,48.39002,31.24496,1155.2958800000001,51.58489,29.264879999999998,120.44248999999999,199.97985,79.02013000000001,73.29995,0.1498,419.48967000000005,10.49006,9.67499,79.00001999999999,183.83999,33.83998,80.72019,0.00503
527,54.760090000000005,-0.03005,347.12991,-2.49995,78.89984,100.00005999999999,55.42807,-0.99998,-0.00165,80.79003,32.28985,434.87977,29.415029999999998,97.78008,25.0001,1018.1998,804.47966,3.1146599999999998,375.19993999999997,99.99986,7.076060000000001,48.389790000000005,31.2452,1155.2958,51.584959999999995,29.265140000000002,120.44263000000001,199.97993,79.01998,73.29989,0.14998,419.48957,10.489989999999999,9.67491,78.99982,183.84008,33.84003,80.71999,0.00488
528,52.76003000000001,-0.02999,347.12979,-2.49991,78.89989,100.00021,55.42808,-1.00014,-0.00155,80.78993,32.290040000000005,434.88003,29.41493,97.77991999999999,24.99999,1018.20011,804.47971,3.1145,375.20001,100.00010999999999,7.07598,48.38987,31.2452,1161.76286,51.585159999999995,29.265140000000002,120.44258,199.97994,79.02,73.30001999999999,0.15022,419.49004,10.4898,9.67506,78.99991,183.8399,33.83997,80.72,0.00498
529,52.75991,-0.03003,347.13001,-2.5,78.9,100.00026,55.42807,-1.00004,-0.00156,80.78994,32.29002,434.87985,29.415129999999998,97.77994,25.000120000000003,1018.1999,796.15998,3.1145,375.20004,99.99985,7.076110000000001,48.39004,31.24473,1161.76287,51.58502,29.264870000000002,120.4426,199.9799,79.0199,73.29987,0.14987,419.48957,10.490039999999999,9.67484,79.00019,183.83997,33.83996,80.72004,0.00488
530,52.759840000000004,-0.02997,347.12991,-2.50015,78.89994,99.99988,55.4279,-1.00021,-0.00172,80.78988000000001,32.55993,434.88014000000004,29.41514,97.77985,24.99999,1018.2000300000001,796.15992,3.1147,375.19982999999996,99.99982,7.07596,48.38991,31.24486,1161.76296,51.58497,29.26497,120.44254,199.98002,79.02,73.30015999999999,0.15012,419.48979,10.48996,9.67491,78.99994000000001,183.83997,33.84003,80.72004,0.005
531,52.76003000000001,-0.029910000000000003,347.13003,-2.4999599999999997,78.89988000000001,100.00007,55.4281,-0.9999100000000001,-0.00145,80.78981,32.559979999999996,434.4299,29.415190000000003,97.77994,25.00016,1018.2000800000001,796.15975,3.11452,375.19986,99.99986,7.07598,48.38994,31.245,1161.76299,51.58493,29.26506,120.44281000000001,199.97982,79.02002,73.29998,0.15011,419.48958,10.490039999999999,9.10481,78.99989000000001,183.83996000000002,33.839859999999994,80.71996999999999,0.0050100000000000006
532,52.760169999999995,-0.0299,347.12993,-2.49991,78.89998,100.00007,55.427969999999995,-0.9999100000000001,-0.0017,80.79002,32.55996,434.42977,29.41524,97.77995,25.00011,1018.1999099999999,796.1596900000001,3.11455,393.74994,99.99998000000001,7.07605,48.3899,31.24519,1161.76299,51.58488,29.26512,120.44264,199.97988,79.0201,73.30009,0.15004,419.48974000000004,10.489980000000001,9.104989999999999,78.99988,183.83986000000002,33.840090000000004,80.7201,0.00504
533,52.760180000000005,-0.03009,347.12992,-2.5002400000000002,78.9001,99.99976,55.42793,-1.0001200000000001,-0.00145,80.78997,32.56015,434.42992000000004,29.41493,97.77999,24.999879999999997,1018.1998800000001,796.15975,3.11441,393.75012000000004,99.99999,7.0760000000000005,48.38995,31.245,1161.76298,51.58502,29.26483,120.44278,199.98006999999998,79.01998,73.29992,0.15001,419.48979,10.48995,9.10501,79.00017,183.83997,33.83988,80.72012,0.00503
534,52.760180000000005,-0.030019999999999998,347.12986,-2.50001,78.89995,99.99999,55.42788,-1.00001,-0.0016899999999999999,80.78989,32.55996,434.42983,29.41512,97.77988,25.0001,1018.2000400000001,796.15991,3.11463,393.7498,100.00004,7.0759300000000005,48.3899,31.24505,1161.7631,51.58504,29.26512,120.44272,199.98002,79.01995,73.29996,0.14995999999999998,419.48981,10.48979,9.10489,79.0,183.83993999999998,33.839909999999996,80.71996999999999,0.00494
535,52.76,-0.030139999999999997,347.13012000000003,-2.49991,78.90013,100.00004,55.42791999999999,-1.00005,-0.00162,80.78997,32.56005,434.42994000000004,29.414990000000003,97.78017,24.999879999999997,1018.2000099999999,796.15967,3.11468,393.74995,99.99999,7.07595,48.38989,31.244979999999998,1161.76295,51.5851,29.265009999999997,120.44275,199.97994,79.02004000000001,73.30006999999999,0.15006,419.48976,10.49005,9.10507,78.99998000000001,183.83998,33.83985,80.72005,0.00498
536,52.759969999999996,-0.02978,347.13,-2.49999,78.89989,99.99989000000001,55.42802,-0.99997,-0.0015199999999999999,80.79003,32.56007,434.42992000000004,29.414990000000003,97.77986,25.0001,1018.1999800000001,796.15976,3.11452,393.74981,99.99995,7.076010000000001,48.38981,31.24496,1161.7630199999999,51.58504,29.26495,120.44266999999999,199.98005,79.01999,73.29988,0.14991,419.48981,10.49,9.10486,79.00004,183.83989,33.83987,80.72,0.00504
537,54.760040000000004,-0.030019999999999998,347.13007000000005,-2.50018,78.90011,99.99988,55.42787,-1.00011,-0.0016899999999999999,80.78999,32.56025,434.43003,29.41514,97.77991999999999,24.99997,1018.2000400000001,796.15979,3.1145400000000003,393.74987999999996,99.99989000000001,7.075989999999999,48.3899,31.24489,1161.7630199999999,51.58515,29.26512,120.44273999999999,199.97978999999998,79.01989,73.30003,0.15012999999999999,419.48967000000005,10.48995,9.10487,78.99989000000001,183.83983999999998,33.84008,80.72003000000001,0.00502
538,54.76006999999999,-0.03,347.12978,-2.49998,78.89968,99.99985,55.42801,-1.0000200000000001,-0.00151,80.79013,32.56008,434.42994000000004,29.41512,97.77974,24.99989,1018.20009,796.15986,3.1147299999999998,375.5497,100.00005,7.07602,48.38977,31.245140000000003,1161.76298,51.58515,29.264940000000003,120.4427,199.9799,79.02014,73.29988,0.15003,419.48987,10.48992,9.77995,79.00001999999999,183.84007,33.84003,80.71994000000001,0.00496
539,54.76014,-0.02998,347.12989,-2.50005,78.90011,100.00001999999999,55.427859999999995,-1.00016,-0.00149,80.79013,32.55982,434.42975,29.41501,97.77991,24.99981,1018.1999800000001,796.15985,3.11457,375.54989,100.00001,7.07597,48.38998,31.24502,1161.76292,51.58498,29.26482,120.44278,199.98001000000002,79.01993,73.30005,0.14978,419.48999000000003,10.490039999999999,9.78002,79.00013,183.83999,33.83999,80.71996999999999,0.00481
540,54.75999,-0.03003,347.12984,-2.50021,78.89992,99.9999,55.42801,-1.0000200000000001,-0.00149,80.79003,32.55992,434.42995,29.4151,97.77988,24.99977,1018.19989,796.15981,3.11455,356.64988,99.99994000000001,7.07598,48.39002,31.24512,1161.76301,51.58495,29.26505,120.44258,199.97998,79.01997,73.29997,0.15007,419.48974000000004,10.49,9.77984,79.00001,183.84013000000002,33.839909999999996,80.72001,0.00506
541,54.76001,-0.02992,347.12977,-2.49998,78.89981999999999,100.0001,55.4278,-1.0002,-0.0016,81.35998000000001,32.56026,434.43004,29.41495,97.77976,25.00019,1018.20019,796.1598299999999,3.1147,356.64995,99.99993,7.076039999999999,48.39006,31.245040000000003,1161.76294,51.58507,29.26496,120.44272,199.97995,79.01978000000001,73.29979,0.14991,419.4898,10.490169999999999,9.779810000000001,78.99993,183.84006000000002,33.83997,80.72014,0.005
542,54.759930000000004,-0.029960000000000004,347.12998999999996,-2.50015,78.90008,100.00004,55.3201,-1.0001,-0.0016300000000000002,81.36006,32.559940000000005,434.42978,29.41501,97.78002,24.99999,1018.2000800000001,796.1596900000001,3.1145400000000003,356.64992,100.00004,7.07607,48.38987,31.2451,1161.76292,51.585,29.265,120.44285,199.98001000000002,79.02006,73.2999,0.15012999999999999,419.48975,10.48974,9.77995,78.9998,183.83993999999998,33.84016,80.71996999999999,0.00498
543,54.76,-0.029939999999999998,347.1301,-2.50009,78.89998,100.00015,55.31981999999999,-1.00021,-0.00156,81.36003000000001,32.56005,434.42981,29.41497,97.77986999999999,24.99993,1018.19995,796.15984,3.11464,356.65009,99.99998000000001,7.07595,48.38997,31.244940000000003,1161.76299,51.584920000000004,29.264879999999998,120.44277,199.97988999999998,79.01985,73.29983,0.14998,419.4899,10.489989999999999,9.78007,79.00001999999999,183.83983999999998,33.84024,80.7199,0.00477
544,54.76,-0.03011,347.12997,5.00018,78.89994,100.00005,55.32003,-0.9999299999999999,-0.00141,81.36008000000001,32.559940000000005,434.42994000000004,29.4151,97.77989000000001,24.99984,1018.19995,796.15986,3.11455,356.65001,99.99991999999999,7.076010000000001,48.38987,31.245,1161.76321,51.58491,29.265190000000004,120.44268000000001,199.97977,79.02003,73.30005,0.14998,419.49003,10.49005,9.77989,79.00001999999999,183.83999,33.839909999999996,80.71999,0.00502
545,52.71994,-0.029910000000000003,347.12982,4.99995,78.89983000000001,100.00001,55.320069999999994,-1.00009,-0.00158,81.36005,32.5601,434.42997,29.414959999999997,97.78005,25.00004,1018.1999699999999,796.1598,3.11465,375.20016,100.0001,7.0759300000000005,48.38981,31.244979999999998,1161.7631099999999,51.58508,29.26493,120.44252,199.97998,79.02002,73.29995,0.15007,419.48987,10.49003,9.78005,79.0001,183.84,33.840109999999996,80.71974,0.00494
546,52.71999,-0.02999,347.12989,5.00001,78.90002,100.0001,55.31985,-0.9999299999999999,-0.0013599999999999999,81.36013,32.56005,434.43003,29.41508,97.77999,25.00004,1018.20009,797.2796900000001,3.11464,375.20016,100.00005,7.07595,48.38998,31.24488,1161.763,51.58486,29.26478,120.44283999999999,199.97988999999998,79.01992,73.30011999999999,0.15017,419.48983,10.490039999999999,9.78001,78.99994000000001,183.83993,33.840109999999996,80.72001,0.00496
547,52.7201,-0.03003,347.12991,4.99999,78.89975,99.99996,55.3201,-1.00017,-0.00165,81.35998000000001,32.56008,434.42979,29.41497,97.77991,25.00015,1018.20014,797.27981,3.1145099999999997,375.19993999999997,99.99988,7.076160000000001,48.389959999999995,31.24495,1161.76284,51.58482,29.26497,120.44273999999999,199.97988999999998,79.02,73.29984,0.15001,419.48979,10.489989999999999,9.77984,78.99996,183.83993,33.840070000000004,80.71996,0.00494
548,52.72005,-0.03005,347.12997,4.99986,78.89998,99.99991999999999,55.320080000000004,-1.0001799999999998,-0.0016300000000000002,81.36003000000001,32.55992,434.42979,29.4149,97.77991999999999,25.00003,1018.1999900000001,797.27959,3.11449,375.19989,100.00014,7.07605,48.39017,31.245070000000002,1161.76287,51.58506,29.2649,120.44277,199.97999,79.01998,73.29991,0.15001,419.48972000000003,10.48976,9.78013,79.00001999999999,183.84007,33.839890000000004,80.71994000000001,0.00506
549,52.71998000000001,-0.0302,347.12995,5.00011,78.90016999999999,99.99998000000001,55.320069999999994,-1.0001,-0.00186,81.36014,32.56005,434.42992000000004,29.415129999999998,97.78011,24.99987,1018.2000300000001,797.2797400000001,3.1145099999999997,375.20007999999996,99.99982,7.07609,48.38989,31.24496,1161.76297,51.58493,29.26489,120.44258,199.97994,79.01999,73.10015,0.1501,419.4899,10.48995,9.195030000000001,78.99993,183.83998,33.840140000000005,80.72014,0.0051600000000000005
550,52.72014,-0.030060000000000003,347.12996,5.00004,78.89997,99.99991,55.32001999999999,-1.0000200000000001,-0.00156,81.36004,32.56021,434.42973,29.41481,97.77998000000001,24.79995,1018.19989,797.27963,3.11464,357.69973999999996,99.99991,7.07615,48.39004,31.24492,1161.76294,51.58509,29.265040000000003,120.44266,199.9799,79.01995,73.09995,0.14986,419.48992000000004,10.48982,9.19496,79.00005,183.83987,33.840070000000004,80.71999,0.00507
551,52.71986999999999,-0.02998,347.12976000000003,5.00011,78.90008,99.99999,55.32011,-0.99987,-0.0016899999999999999,81.36001999999999,32.55985,434.42990999999995,29.41494,97.78014,24.80003,1018.2000400000001,797.27991,3.11459,357.69996000000003,100.00001,7.0759300000000005,48.3901,31.245109999999997,1161.7631099999999,51.58501,29.26485,120.44285,199.98006,79.02001,73.09996,0.15007,419.48983,10.48995,9.1951,78.99989000000001,183.83992,33.839729999999996,80.7201,0.00486
552,52.71995,-0.03003,347.12989,4.99988,78.90008,100.00001,55.32011,-0.9999899999999999,-0.0017,81.36001,32.560179999999995,434.42999000000003,29.41504,97.77978,24.79986,1018.1999900000001,797.27963,3.11439,357.69981,100.00012,7.07602,48.39005,31.24499,1161.76292,51.58489,29.264909999999997,120.44243999999999,199.9798,79.01968000000001,73.09993,0.15014,419.48983,10.49014,9.195039999999999,78.99996999999999,183.84,33.84004,80.72009,0.00504
553,52.71991,-0.02997,347.12982999999997,4.99995,78.8999,100.00004,55.31989,-0.99987,-0.00155,81.35995,32.5599,434.42985,29.415090000000003,97.77995,24.80009,1018.20005,797.27976,3.11463,357.69998,100.00003000000001,7.076010000000001,48.39001,31.124990000000004,1161.7631199999998,51.58485,29.44503,120.44264,199.97981000000001,79.02004000000001,73.09974,0.14987999999999999,419.48987,10.48996,9.19492,79.00004,183.84003,33.84005,80.72003000000001,0.00507
554,52.71989,-0.029910000000000003,347.13009,4.999969999999999,78.90003,100.00024,55.320009999999996,-1.0,-0.0016300000000000002,81.36013,32.420120000000004,434.4298,29.41504,97.77976,24.80003,1018.2302,792.48017,3.1146,357.69972,99.99994000000001,7.07608,48.38986,31.125040000000002,1161.76298,51.58481,29.444940000000003,120.44286000000001,199.98009,79.02004000000001,73.10002,0.14987,419.48987,10.49008,9.19492,78.99994000000001,183.8401,33.83996,80.72008000000001,0.00475
555,52.71994,-0.02997,347.12994,4.9999199999999995,78.90011,100.00003000000001,55.319759999999995,-0.9997799999999999,-0.00156,81.35998000000001,32.42009,434.42987,29.41488,97.77996999999999,24.80013,1018.23,792.47973,3.11461,357.70015,99.99981,7.075819999999999,48.3898,31.124959999999998,1161.76299,51.58506,29.44503,120.44266999999999,199.98015,79.01996,73.10013000000001,0.15003,419.48995999999994,10.48986,9.194939999999999,79.00009,183.84001,33.83997,80.72008000000001,0.00513
556,52.720040000000004,-0.02978,347.12985,5.00001,78.89994,99.99991,55.31994,-1.00003,-0.0017399999999999998,81.35987,32.4201,434.42970999999994,29.415,97.77977,24.79994,1018.22994,792.4798900000001,3.11461,357.69984,100.00017,7.076110000000001,48.39015,31.12495,1161.76297,51.585029999999996,29.44523,120.4427,199.97999,79.02001,73.09998,0.14992,419.48987,10.489989999999999,9.19489,79.00005999999999,183.84009,33.83992,80.71988,0.00503
557,52.720009999999995,-0.030060000000000003,347.12986,4.999969999999999,78.89997,99.99996999999999,55.32003,-0.9999399999999999,-0.0015300000000000001,81.36005,32.42009,434.42987999999997,29.41501,97.77991999999999,24.80013,1018.22994,792.47996,3.11461,377.3,100.00029,7.076039999999999,48.39007,31.125020000000003,1161.76303,51.58489,29.44503,120.44265,199.97997,79.02002,73.09995,0.15012,419.48985,10.4899,9.19513,78.99985,183.83997,33.83999,80.7198,0.00492
558,52.71998000000001,-0.03,347.12982,5.00004,78.89995,99.99991,55.32006,-1.0001,-0.00168,81.35985,32.419909999999994,434.42995,29.415029999999998,97.77989000000001,24.80029,1018.23013,792.47997,3.11465,377.29989,99.99988,7.07607,48.38997,31.12505,1161.76304,51.58483,29.44486,120.44268999999998,199.9799,79.02,73.10001,0.14995999999999998,419.48976,10.48995,9.195039999999999,79.00005999999999,183.84011999999998,33.839929999999995,80.72001999999999,0.00526
559,54.71991,-0.03003,347.12976000000003,5.00004,78.90004,100.0,55.320119999999996,-0.9998,-0.0016,81.35999,32.42,434.42974000000004,29.415029999999998,97.77993000000001,24.800060000000002,1018.2299,792.4797,3.11468,377.29989,100.00005,7.07605,48.38988,31.125140000000002,1161.76291,51.58491,29.44489,120.44259,199.97977,79.01999,73.09998,0.14984,419.48981,10.489980000000001,9.19502,78.99989000000001,183.83993999999998,33.84013,80.72001,0.00498
560,54.72002,-0.030019999999999998,347.12997,5.0000800000000005,78.90007,99.99996999999999,55.32005,-0.99989,-0.00155,81.35978,32.419779999999996,434.42987,29.414820000000002,97.77994,24.8002,1018.2301,800.47987,3.11461,377.29997000000003,99.99986,7.07585,48.38995,31.12476,1161.76282,51.58509,29.44473,120.44275,199.97984,79.01985,73.09971,0.15,419.48985999999996,10.49,9.19501,79.0001,183.84,33.8399,80.71995,0.00506
561,54.720009999999995,-0.03023,347.12985,4.99985,78.90015,100.00012,55.32009,-1.0,-0.0016699999999999998,81.35999,32.42002,434.42995,29.415190000000003,97.77989000000001,24.799970000000002,1018.23003,800.47994,3.1145400000000003,377.29999,99.99993,7.07597,48.3899,31.12518,1156.30094,51.58489,29.44487,120.44246000000001,199.97971,79.02005,73.09985,0.1501,419.48982,10.48996,9.720180000000001,79.00021,183.83993999999998,33.83983,80.72,0.00498
562,54.720119999999994,-0.029869999999999997,347.1298,4.999969999999999,78.89988000000001,100.00005999999999,55.31998000000001,-1.0000200000000001,-0.00156,81.35994000000001,32.42004,433.34988,29.41494,97.78012,24.799879999999998,1018.23007,800.47999,3.11462,377.30002,99.99993,7.076039999999999,48.38994,31.1249,1156.30088,51.58514,29.44492,120.44266999999999,199.97988999999998,79.02011,73.09996,0.15001,419.48963,10.48987,9.72007,79.00003000000001,183.83997,33.83987,80.71989,0.00513
563,54.71999,-0.03013,347.12981,4.99993,78.90001,99.9999,55.31984,-1.0002,-0.0015400000000000001,81.35996999999999,32.41997,433.3499,29.41483,97.77999,24.80004,1018.2298800000001,800.48005,3.1146599999999998,377.29989,100.00017,7.076169999999999,48.390029999999996,31.12507,1156.3008300000001,51.584959999999995,29.44499,120.44285,199.97968999999998,79.01975999999999,73.09976999999999,0.15011,419.48974000000004,10.4902,9.71994,79.0,183.83996000000002,33.83992,80.71994000000001,0.00498
564,54.720130000000005,-0.029960000000000004,347.12996,4.99993,78.9003,99.99991,55.320069999999994,-1.00007,-0.00155,81.36010999999999,32.42004,433.34975999999995,29.415190000000003,97.77989000000001,24.799970000000002,1018.23005,800.47997,3.11462,377.3001,99.99977,7.07607,48.39011,31.12485,1156.30107,51.584959999999995,29.444879999999998,120.44255,199.97995,79.01999,73.10008,0.15008,419.48987,10.48988,9.71983,79.00008000000001,183.83997,33.83987,80.71992,0.00517
565,54.720009999999995,-0.03,347.12991,5.000030000000001,78.90002,100.0,55.31989,-0.9998299999999999,-0.0018,81.35996999999999,32.42013,433.34986,29.41498,97.77994,24.80004,1018.23018,808.63964,3.1144700000000003,377.29981000000004,99.99999,7.07598,48.38989,31.125040000000002,1156.30104,51.58485,29.444979999999997,120.4428,199.97975,79.01984,73.10002,0.14991,419.48978,10.48984,9.72011,78.99996999999999,183.83999,33.840109999999996,80.71983,0.0051
566,54.719840000000005,-0.02988,347.12995,5.00009,78.89992,100.00001999999999,55.3201,-0.99998,-0.0015400000000000001,81.35991999999999,32.42007,433.3499,29.415020000000002,97.77991,24.80001,1018.22999,808.63945,3.11464,377.29997000000003,100.0001,7.075939999999999,48.38998,31.125009999999996,1156.30096,51.58502,29.444809999999997,120.44259,199.97986,79.01996,73.10011,0.14997,419.48981,10.48992,9.71991,79.00003000000001,183.84001,33.84002,80.7199,0.0050100000000000006
567,54.71986,-0.030080000000000003,347.12998999999996,4.9999400000000005,78.90006,100.00001,55.31985,-1.00013,-0.00147,80.69989,32.420120000000004,433.34999000000005,29.415029999999998,97.78008,24.79994,1018.22996,808.63978,3.1147099999999996,377.29986,99.99998000000001,7.076110000000001,48.39012,31.124959999999998,1162.75198,51.58498,29.444979999999997,120.44261000000002,199.97978,79.02004000000001,73.09996,0.14991,419.48982,10.4898,9.72006,78.99999,183.83989,33.840070000000004,80.72005,0.005
568,52.5602,-0.02999,347.1299,5.00005,78.90005,99.9999,55.31993000000001,-0.99995,-0.00172,80.70018,32.42002,433.34988,29.415059999999997,97.77982,24.80002,1018.2299,808.63955,3.11475,377.29992999999996,100.00001999999999,7.07602,48.39007,31.125090000000004,1162.75207,51.5849,29.445059999999998,120.4427,199.97999,79.02006999999999,73.09987,0.1499,419.48970999999995,10.489980000000001,9.72,79.00016,183.83983999999998,33.840109999999996,80.71991,0.00504
